story_key,comparison_type,variant,semantic_similarity_sbert,delta_cli,delta_aoa,delta_concreteness,delta_imageability,delta_fk_grade,delta_mtld,delta_tier2_proxy_token_ratio,tier2_types_retained,tier2_types_removed,tier2_types_added,low_frequency_tier2_types_retained
wnl black friday,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9793670773506165,0.21936323248457273,-16.115494978479205,-1.8934707903780463,-0.8839821029083055,-2.279629824849099,-18.550502097034496,-0.012355348931224419,control; expected; further; important; mental; reduced; suggested,adequate; ensure; reported; successful; volume,,control; expected; important; mental; reduced; suggested
wnl bogus allergy,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9095449447631836,0.596730628765235,-32.87179487179486,1.8389011116257734,2.6929169939774624,-6.013054463517594,-15.929435715981057,-0.05058652281873449,alternative; developed; evidence; group; guide; harmful; intolerance; measure; need; positive; quality; resistance; response; science; scientific; system; test; testing,adult; analysis; assume; basis; both; commonly; communication; depend; electronic; excluded; frequently; given; impact; inadequate; include; independent; individual; information; likewise; multiple; organization; particular; provide; range; restricted; resulting; specific; status; suggest; useful; whole,contained; important; increasing; limited; mean; result; valid,alternative; developed; group; harmful; measure; positive; quality; resistance; response; system
wnl bright future,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.877704918384552,0.2722123423864353,-25.888888888888914,-5.874586504801357,-4.05359086464847,-2.1550121846348063,-12.46782404557581,-0.017324561403508784,above; applied; association; couple; development; discovery; group; international; project; protection; resource; rural; status; technology; use; vision,accessible; acquired; additional; completed; currently; design; desire; ensure; feature; future; however; interaction; knowledge; limited; nascent; planning; population; produce; province; range; region; scarce; submission; sufficiently; tend,application; given; important; include; interactive; likely; low; reduce; value,applied; association; development; discovery; group; protection; resource; rural; technology; vision
wnl brown bears,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9254127740859985,0.014267489841996661,-22.08571428571429,-9.736606572049595,-13.448168701442853,-5.168795723975073,-5.056684816859303,-0.0326431502465836,agricultural; approach; author; changing; conflict; directive; european; human; important; low; model; nature; need; population; protection; science; sharing; similar; stability; stable; study; support; survey; university; use; within,abundant; achieve; anomalous; applied; continuing; contrast; crucial; demographic; distribution; encourage; history; include; level; livestock; mean; published; resolve; restricted; scale; successfully; trend,change; common; journal; represent,agricultural; approach; changing; european; low; model; need; science; similar; stability; stable; survey; university; use; within
wnl calais migrants,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.8295579552650452,0.15409221550329666,-12.306287319985984,-2.7750117167038866,-0.30193016152901464,-4.798108329153624,-24.449354755265944,-0.013410550452586038,active; applied; changing; claim; data; improve; language; male; need; process; separate; similar; support; vision; within; working,basic; communicate; focused; further; ground; group; intensity; particularly; potentially; provide; university; use,class; human; sound; study,active; applied; changing; data; improve; male; process; separate; similar; support; vision; within
wnl can the us,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9383898377418518,0.7548905152410328,-41.099840510366846,3.007530992932459,3.277249027559378,-3.193031638417388,-10.81174104036117,-0.029435290353543433,alternative; census; change; common; cultural; enforced; german; group; important; increase; low; motor; percentage; reduce; reliable; report; specialized; technology; use; weight,acquired; adoption; assistance; category; comparable; conventional; erode; experience; finding; importantly; improving; infrastructure; mainstream; mode; particularly; permit; practical; primarily; primary; promote; quality; range; rely; reported; resistance; source; typically,similar; strongly; support; working,alternative; census; cultural; enforced; group; important; increase; low; percentage; reliable; report; specialized; technology; weight
wnl canadian pair,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9500205516815186,0.3002685413654421,-18.813844086021504,1.1777363570466832,-1.3208622305529047,-1.9405135515202758,-20.113033718306582,-0.03802933278248296,change; future; learned; needed; production; recognized,advanced; chosen; developed; establish; explicitly; figure; following; form; however; interest; mutual; natural; organization; regard; relationship; selected; significant; suffice,,change; learned; needed; production; recognized
wnl castaway,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.8747020959854126,0.5582088537653285,-12.613636363636374,11.743680188124642,12.410562848512996,-4.270858510841812,-31.99858667231136,-0.027238875852419825,basic; condition; expected; low; need; research; survival,aid; approach; currently; fluid; further; individual; international; isolated; maintenance; mental; researcher; sending; sound; unique,important; information,condition; low; need; research
wnl changing india,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9627045392990112,0.41887630598911674,-38.58974358974359,-4.200226484535335,-9.507424972788044,-3.371646375129661,-18.66389473409218,-0.03431842251248171,both; change; climate; coercion; commercialization; cultural; culture; include; international; invaluable; linked; modern; nature; organization; shape; suggested; tradition; urban; view,approach; author; coincide; compulsory; constitute; directed; discipline; focus; holistic; however; inevitably; introduction; largely; mental; practice; practitioner; previously; range; reinforce; similar; transformed; underlying; widespread,group; important; known; reduce; required,both; change; climate; coercion; commercialization; cultural; include; invaluable; modern; organization; shape; tradition; urban; view
wnl coloring books,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9060272574424744,0.4729897422700946,-20.57894736842104,4.06377124747911,5.521619542971848,-3.0535234659816055,-1.902397397689512,-0.01899934140938392,acceptable; adult; analogue; category; creative; detailed; increase; intention; link; need; novel; shared; socially; stress; strongly; trend; unique; working,anticipated; creatively; currently; display; image; independent; particularly; perspective; potential; prompting; within,include,acceptable; analogue; detailed; increase; intention; link; need; novel; shared; socially; stress; unique; working
wnl criminal links,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9598730802536011,0.18968195735547677,-19.032036070242043,-7.370136054421721,-0.7687669493969906,-4.116304102697043,9.635316425864119,-0.028571428571428567,accepted; adult; affiliate; appropriate; central; changing; cooperation; demand; electronic; european; evidence; example; explanation; group; information; likely; limited; modern; note; preference; printing; produce; report; standard; use; value,competitiveness; concealment; criminality; distribution; exchange; explore; fragmented; further; heightened; individual; interest; justified; known; link; method; monopoly; perspective; provide; relative; requested; require; striking; sufficient; sum; traceable; transport; typical; widely,linked; need; review; sharing; short; total; view,accepted; adult; affiliate; appropriate; changing; cooperation; electronic; example; explanation; group; information; likely; limited; modern; printing; produce; standard
